State,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,Median AQI
New Hampshire,2010.0,342.57142857142856,262.2857142857143,63.142857142857146,15.857142857142858,1.2857142857142858,0.0,0.0,134.57142857142858,40.285714285714285
New Jersey,2010.0,348.25,239.375,92.6875,13.875,2.25,0.0625,0.0,164.125,40.75
New Mexico,2010.0,274.44444444444446,216.66666666666666,55.166666666666664,1.8333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,140.27777777777777,30.333333333333332
New York,2010.0,358.94117647058823,286.29411764705884,66.0,6.176470588235294,0.4411764705882353,0.029411764705882353,0.0,130.41176470588235,37.11764705882353
North Carolina,2010.0,282.7173913043478,184.04347826086956,92.8695652173913,5.565217391304348,0.2391304347826087,0.0,0.0,119.73913043478261,43.26086956521739
North Dakota,2010.0,310.1,270.5,38.5,1.1,0.0,0.0,0.0,106.4,32.0
Ohio,2010.0,319.65909090909093,194.79545454545453,112.93181818181819,11.477272727272727,0.45454545454545453,0.0,0.0,136.4318181818182,42.5
Oklahoma,2010.0,322.625,235.45833333333334,85.16666666666667,1.9583333333333333,0.041666666666666664,0.0,0.0,108.79166666666667,40.416666666666664
Oregon,2010.0,357.75,308.0416666666667,48.666666666666664,0.9166666666666666,0.125,0.0,0.0,108.33333333333333,25.416666666666668
Pennsylvania,2010.0,339.6216216216216,207.97297297297297,116.70270270270271,13.594594594594595,1.3513513513513513,0.0,0.0,150.56756756756758,44.13513513513514
Puerto Rico,2010.0,305.8,294.5,11.0,0.2,0.1,0.0,0.0,82.9,15.3
Rhode Island,2010.0,310.0,242.33333333333334,60.666666666666664,6.333333333333333,0.6666666666666666,0.0,0.0,143.33333333333334,39.333333333333336
South Carolina,2010.0,326.0,243.5,79.1,3.4,0.0,0.0,0.0,113.45,40.85
South Dakota,2010.0,337.44444444444446,288.44444444444446,48.44444444444444,0.4444444444444444,0.1111111111111111,0.0,0.0,105.66666666666667,34.666666666666664
Tennessee,2010.0,284.4,193.8,79.28,10.8,0.52,0.0,0.0,123.72,39.28
Texas,2010.0,339.0888888888889,259.68888888888887,72.88888888888889,5.8,0.7111111111111111,0.0,0.0,119.31111111111112,38.333333333333336
Utah,2010.0,307.53846153846155,191.76923076923077,102.76923076923077,9.0,2.8461538461538463,1.0769230769230769,0.07692307692307693,167.3846153846154,41.61538461538461
Vermont,2010.0,364.6666666666667,293.6666666666667,69.33333333333333,1.3333333333333333,0.3333333333333333,0.0,0.0,123.0,34.333333333333336
Virgin Islands,2010.0,241.5,210.5,29.5,1.0,0.5,0.0,0.0,132.0,15.0
Virginia,2010.0,238.0,171.43589743589743,61.48717948717949,4.435897435897436,0.6410256410256411,0.0,0.0,114.92307692307692,36.256410256410255
Washington,2010.0,353.73333333333335,317.8,35.333333333333336,0.43333333333333335,0.1,0.06666666666666667,0.0,86.76666666666667,23.766666666666666
West Virginia,2010.0,292.375,198.5625,86.75,6.5,0.5625,0.0,0.0,130.0,42.375
Wisconsin,2010.0,242.3030303030303,196.8181818181818,41.09090909090909,3.9696969696969697,0.42424242424242425,0.0,0.0,117.51515151515152,37.75757575757576
Wyoming,2010.0,280.57894736842104,228.31578947368422,51.421052631578945,0.8421052631578947,0.0,0.0,0.0,86.10526315789474,30.473684210526315
